source	target	weight
cfb	farsça	4.736198
cfb	iran	4.736198
eyaleti	farsça	4.736198
eyaleti	iran	4.736198
farsça	iran	4.736198
amerikalı	ekim	4.043051
amerikalı	fransız	4.043051
amerikalı	politikacı	4.043051
amerikalı	siyasetçi	3.349904
ekim	fransız	4.736198
ekim	politikacı	4.736198
ekim	siyasetçi	4.043051
fransız	politikacı	4.736198
fransız	siyasetçi	4.043051
politikacı	siyasetçi	4.043051
etnik	kafkasya	4.736198
etnik	türk	3.637586
etnik	türkiye	3.349904
etnik	türkler	4.736198
kafkasya	türk	3.637586
kafkasya	türkiye	3.349904
kafkasya	türkler	4.736198
türk	türkler	3.637586
türkiye	türkler	3.349904
24	25	4.736198
24	26	4.736198
24	28	4.736198
24	tbmm	4.736198
25	26	4.736198
25	28	4.736198
25	tbmm	4.736198
26	28	4.736198
26	tbmm	4.736198
28	tbmm	4.736198
balık	balıkları	4.736198
balık	balığı	4.736198
balık	fish	4.736198
balık	marine	4.736198
balıkları	balığı	4.736198
balıkları	fish	4.736198
balıkları	marine	4.736198
balığı	fish	4.736198
balığı	marine	4.736198
fish	marine	4.736198
geçidi	köprü	4.736198
geçidi	köprünün	4.736198
geçidi	köprüsü	4.736198
geçidi	otoyolu	4.736198
köprü	köprünün	4.736198
köprü	köprüsü	4.736198
köprü	otoyolu	4.736198
köprünün	köprüsü	4.736198
köprünün	otoyolu	4.736198
köprüsü	otoyolu	4.736198
bale	dance	4.736198
bale	dans	4.736198
bale	dansçı	4.736198
bale	dansı	4.736198
dance	dans	4.736198
dance	dansçı	4.736198
dance	dansı	4.736198
dans	dansçı	4.736198
dans	dansı	4.736198
dansçı	dansı	4.736198
bulunan	civil	4.736198
bulunan	ingiltere	4.736198
bulunan	kontluğunda	4.736198
bulunan	parish	4.736198
civil	ingiltere	4.736198
civil	kontluğunda	4.736198
civil	parish	4.736198
ingiltere	kontluğunda	4.736198
ingiltere	parish	4.736198
kontluğunda	parish	4.736198
formula	grand	4.736198
formula	prix	4.736198
formula	yarışı	4.736198
formula	yol	4.736198
grand	prix	4.736198
grand	yarışı	4.736198
grand	yol	4.736198
prix	yarışı	4.736198
prix	yol	4.736198
yarışı	yol	4.736198
kulaklık	ses	4.736198
kulaklık	sesini	4.736198
kulaklık	sesleri	4.736198
kulaklık	yeteneğine	4.736198
ses	sesini	4.736198
ses	sesleri	4.736198
ses	yeteneğine	4.736198
sesini	sesleri	4.736198
sesini	yeteneğine	4.736198
sesleri	yeteneğine	4.736198
beyaz	forma	4.736198
beyaz	giyim	4.736198
beyaz	giymektedir	4.736198
beyaz	moda	4.736198
forma	giyim	4.736198
forma	giymektedir	4.736198
forma	moda	4.736198
giyim	giymektedir	4.736198
giyim	moda	4.736198
giymektedir	moda	4.736198
amatör	lig	4.736198
amatör	mücadele	4.736198
amatör	sezonunda	4.736198
amatör	süper	4.736198
lig	mücadele	4.736198
lig	sezonunda	4.736198
lig	süper	4.736198
mücadele	sezonunda	4.736198
mücadele	süper	4.736198
sezonunda	süper	4.736198
