source	target	weight
cfb	farsça	6.832890
cfb	iran	6.832890
eyaleti	farsça	6.832890
eyaleti	iran	6.832890
farsça	iran	6.832890
amerikalı	ekim	5.832890
amerikalı	fransız	5.832890
amerikalı	politikacı	5.832890
amerikalı	siyasetçi	4.832890
ekim	fransız	6.832890
ekim	politikacı	6.832890
ekim	siyasetçi	5.832890
fransız	politikacı	6.832890
fransız	siyasetçi	5.832890
politikacı	siyasetçi	5.832890
etnik	kafkasya	6.832890
etnik	türk	5.247928
etnik	türkiye	4.832890
etnik	türkler	6.832890
kafkasya	türk	5.247928
kafkasya	türkiye	4.832890
kafkasya	türkler	6.832890
türk	türkler	5.247928
türkiye	türkler	4.832890
24	25	6.832890
24	26	6.832890
24	28	6.832890
24	tbmm	6.832890
25	26	6.832890
25	28	6.832890
25	tbmm	6.832890
26	28	6.832890
26	tbmm	6.832890
28	tbmm	6.832890
balık	balıkları	6.832890
balık	balığı	6.832890
balık	fish	6.832890
balık	marine	6.832890
balıkları	balığı	6.832890
balıkları	fish	6.832890
balıkları	marine	6.832890
balığı	fish	6.832890
balığı	marine	6.832890
fish	marine	6.832890
geçidi	köprü	6.832890
geçidi	köprünün	6.832890
geçidi	köprüsü	6.832890
geçidi	otoyolu	6.832890
köprü	köprünün	6.832890
köprü	köprüsü	6.832890
köprü	otoyolu	6.832890
köprünün	köprüsü	6.832890
köprünün	otoyolu	6.832890
köprüsü	otoyolu	6.832890
bale	dance	6.832890
bale	dans	6.832890
bale	dansçı	6.832890
bale	dansı	6.832890
dance	dans	6.832890
dance	dansçı	6.832890
dance	dansı	6.832890
dans	dansçı	6.832890
dans	dansı	6.832890
dansçı	dansı	6.832890
bulunan	civil	6.832890
bulunan	ingiltere	6.832890
bulunan	kontluğunda	6.832890
bulunan	parish	6.832890
civil	ingiltere	6.832890
civil	kontluğunda	6.832890
civil	parish	6.832890
ingiltere	kontluğunda	6.832890
ingiltere	parish	6.832890
kontluğunda	parish	6.832890
formula	grand	6.832890
formula	prix	6.832890
formula	yarışı	6.832890
formula	yol	6.832890
grand	prix	6.832890
grand	yarışı	6.832890
grand	yol	6.832890
prix	yarışı	6.832890
prix	yol	6.832890
yarışı	yol	6.832890
kulaklık	ses	6.832890
kulaklık	sesini	6.832890
kulaklık	sesleri	6.832890
kulaklık	yeteneğine	6.832890
ses	sesini	6.832890
ses	sesleri	6.832890
ses	yeteneğine	6.832890
sesini	sesleri	6.832890
sesini	yeteneğine	6.832890
sesleri	yeteneğine	6.832890
beyaz	forma	6.832890
beyaz	giyim	6.832890
beyaz	giymektedir	6.832890
beyaz	moda	6.832890
forma	giyim	6.832890
forma	giymektedir	6.832890
forma	moda	6.832890
giyim	giymektedir	6.832890
giyim	moda	6.832890
giymektedir	moda	6.832890
amatör	lig	6.832890
amatör	mücadele	6.832890
amatör	sezonunda	6.832890
amatör	süper	6.832890
lig	mücadele	6.832890
lig	sezonunda	6.832890
lig	süper	6.832890
mücadele	sezonunda	6.832890
mücadele	süper	6.832890
sezonunda	süper	6.832890
